Timestamp,Collector_ID,Facet_ID,Err_X_mrad,Err_Y_mrad
1785330562,collector_4,collector_4_f1_3,0.0253664775501281,1.2428361352027375
1785330562,collector_4,collector_4_f1_3,0.019908359506437982,1.1763937506216824
1785330562,collector_4,collector_4_f1_3,0.013595049175926549,1.1094067533252063
1785330562,collector_4,collector_4_f1_3,0.011895668028928795,0.970730909159552
1785330562,collector_4,collector_4_f1_3,0.010573927136819428,0.862871919252932
1785330562,collector_4,collector_4_f1_3,-0.004734952074754809,0.8197432349268698
1785330562,collector_4,collector_4_f1_3,-0.004304501886145781,0.7452211226607882
1785330562,collector_4,collector_4_f1_3,-0.017818200937901672,0.7129839055197605
1785330562,collector_4,collector_4_f1_3,-0.030825549676414172,0.6883503084385688
1785330562,collector_4,collector_4_f1_3,-0.0647605389956926,0.7168822421468993
1785330562,collector_4,collector_4_f1_3,-0.0604431697293168,0.6690900926704375
1785330562,collector_4,collector_4_f1_3,-0.07487425277595926,0.6693045645211684
1785330562,collector_4,collector_4_f1_3,-0.08576939463590219,0.6667588008539013
1785330562,collector_4,collector_4_f1_3,-0.08100442826724404,0.6297166452509052
1785330562,collector_4,collector_4_f1_3,-0.09581943522733967,0.6462280470647227
1785330562,collector_4,collector_4_f1_3,-0.10999580756061285,0.6644233949878287
1785330562,collector_4,collector_4_f1_3,-0.12321628202926847,0.682105264579034
1785330562,collector_4,collector_4_f1_3,-0.11761554193703151,0.6511004798254403
1785330563,collector_4,collector_4_f1_3,-0.12979533107040395,0.6680390318393193
1785330563,collector_4,collector_4_f1_3,-0.1376583248852805,0.6740135201200473
1785330563,collector_4,collector_4_f1_4,-0.39602187546672696,0.9730737411066904
1785330563,collector_4,collector_4_f1_4,-0.39411531850470777,0.9539213457623537
1785330573,collector_4,collector_4_f1_4,-0.2569301356020135,0.6525729187856893
1785330573,collector_4,collector_4_f1_4,-0.192697601701524,0.4894296890892601
1785330573,collector_4,collector_4_f1_4,-0.15344798391364872,0.39578289860610283
1785330573,collector_4,collector_4_f1_4,-0.12895293046137105,0.3314916087561507
1785330573,collector_4,collector_4_f1_4,-0.11266425615521478,0.2851549549245375
1785330573,collector_4,collector_4_f1_4,-0.10119914753110248,0.24926009949620578
1785330573,collector_4,collector_4_f1_4,-0.09187422789237014,0.22274249582401914
1785330574,collector_4,collector_4_f1_4,-0.08272520222644252,0.2070828987223597
1785330574,collector_4,collector_4_f1_4,-0.07520472929677097,0.18825718065668812
1785330574,collector_4,collector_4_f1_4,-0.06893766852204468,0.17256908226862847
1785330574,collector_4,collector_4_f1_4,-0.06363477094343013,0.15929453747873185
