Timestamp,Panel_ID,Faceta_ID,Err_X_mrad,Err_Y_mrad
1783952542,panel_4,panel_4_f4_1,-5.551115123125783e-14,-2.7755575615628914e-14
1783952542,panel_4,panel_4_f4_1,0.004038923310150749,-0.0018544297755255512
1783952543,panel_4,panel_4_f4_1,0.00537485202806517,-0.0025004873331385437
1783952543,panel_4,panel_4_f4_1,0.006018536743559403,-0.0028362126856434477
1783952543,panel_4,panel_4_f4_1,0.006419786180072088,-0.003052867469655286
1783952543,panel_4,panel_4_f4_1,0.006428586848367283,-0.0030724716593600984
1783952543,panel_4,panel_4_f4_1,0.005510217298592598,-0.0026335471365983355
1783952543,panel_4,panel_4_f4_1,0.004821440136261584,-0.002304353744527013
1783952543,panel_4,panel_4_f4_1,0.005078418102338284,-0.002413333598622525
1783952543,panel_4,panel_4_f4_1,0.005482534265140386,-0.0025862507127715887
1783952543,panel_4,panel_4_f4_1,0.00584230428524836,-0.002731264838759356
1783952543,panel_4,panel_4_f4_1,0.005355445594806371,-0.0025036594355317223
1783952543,panel_4,panel_4_f4_1,0.00555750946045314,-0.0025708362866076074
1783952543,panel_4,panel_4_f4_1,0.005892700311917104,-0.0026889509497257887
1783952543,panel_4,panel_4_f4_1,0.0061931215386097135,-0.0027910887164646183
1783952543,panel_4,panel_4_f4_1,0.006467434085741973,-0.0028789299926523714
1783952543,panel_4,panel_4_f4_1,0.007335407737843502,-0.0032011401911260636
1783952543,panel_4,panel_4_f4_1,0.006927885085738001,-0.00302329906939838
1783952543,panel_4,panel_4_f4_1,0.007126545832888811,-0.0030823927694537665
1783952543,panel_4,panel_4_f4_1,0.007307145989783788,-0.0031348423434726285
1783952543,panel_4,panel_4_f4_1,0.007469871082185676,-0.003181944833239063
1783952543,panel_4,panel_4_f4_1,0.007130331487538349,-0.0030373109771840035
1783952544,panel_4,panel_4_f4_1,0.006820317075034268,-0.0029052539781772102
1783952544,panel_4,panel_4_f4_1,0.0065361371969055275,-0.0027842017290876492
1783952544,panel_4,panel_4_f4_1,0.006669224743261256,-0.002829042666575842
1783952544,panel_4,panel_4_f4_1,0.006698798361250438,-0.002835592126407262
1783952544,panel_4,panel_4_f4_1,0.006450694718239107,-0.0027305701958006134
1783952544,panel_4,panel_4_f4_1,0.00651345378382064,-0.0027524556820138343
1783952544,panel_4,panel_4_f4_1,0.006560250881275061,-0.002763844332175788
1783952544,panel_4,panel_4_f4_1,0.006704820492066291,-0.00278834101133943
1783952544,panel_4,panel_4_f4_1,0.006488535960062361,-0.00269839452710357
1783952544,panel_4,panel_4_f4_1,0.006285769211308679,-0.0026140696981324504
1783952544,panel_4,panel_4_f4_1,0.006693540827836211,-0.0030086525346217263
1783952544,panel_4,panel_4_f4_1,0.006819922521593045,-0.0036902594755952624
1783952544,panel_4,panel_4_f4_1,0.0067626147311215445,-0.004480681682010975
1783952544,panel_4,panel_4_f4_1,0.006523934983030536,-0.0050936623855346716
1783952544,panel_4,panel_4_f4_1,0.006208516805510724,-0.005625620170556388
1783952544,panel_4,panel_4_f4_1,0.005578314199119022,-0.0069840536158441964
1783952544,panel_4,panel_4_f4_1,0.005177259002391612,-0.007545563953679326
1783952544,panel_4,panel_4_f4_1,0.004787901845115453,-0.008120710405005624
1783952544,panel_4,panel_4_f4_1,0.0046711237513307954,-0.007922644297567139
1783952544,panel_4,panel_4_f4_1,0.004559906519154932,-0.007734009909530487
1783952545,panel_4,panel_4_f4_1,0.004226518069436665,-0.00852524266286224
1783952545,panel_4,panel_4_f4_1,0.0041304608405845706,-0.00833148714779782
1783952545,panel_4,panel_4_f4_1,0.0036790662694383505,-0.010145119736652873
1783952545,panel_4,panel_4_f4_1,0.0034126703900635314,-0.01108841487358302
1783952545,panel_4,panel_4_f4_1,0.003161944729048627,-0.012054570256019161
1783952545,panel_4,panel_4_f4_1,0.0029603549008188593,-0.0128071858329471
1783952545,panel_4,panel_4_f4_1,0.00273681720925377,-0.01384559938279406
1783952545,panel_4,panel_4_f4_1,0.0025537901126221536,-0.01464030297317305
1783952545,panel_4,panel_4_f4_1,0.002391968959702366,-0.01602721064691171
1783952545,panel_4,panel_4_f4_1,0.002065447566860352,-0.01740967454011282
1783952545,panel_4,panel_4_f3_1,-0.01542910176294114,-0.13603968812542044
1783952545,panel_4,panel_4_f3_1,-0.016769815307067174,-0.1465213982792592
1783952545,panel_4,panel_4_f3_1,-0.014325557841361686,-0.12462560342422781
1783952545,panel_4,panel_4_f3_1,-0.015710202751266094,-0.1351440812808613
1783952545,panel_4,panel_4_f3_1,-0.014617510571401066,-0.12536322421596094
1783952545,panel_4,panel_4_f3_1,-0.015343642711663495,-0.13103673302415128
1783952545,panel_4,panel_4_f3_1,-0.014394200992067233,-0.12268587722174211
1783952545,panel_4,panel_4_f3_1,-0.015183806909342921,-0.12845528631932823
1783952545,panel_4,panel_4_f3_1,-0.014838132357399024,-0.12485844554400119
1783952545,panel_4,panel_4_f3_1,-0.014617631898237476,-0.12216426897486683
1783952546,panel_4,panel_4_f3_1,-0.013288756271130025,-0.11105842634079055
1783952546,panel_4,panel_4_f3_1,-0.01430059603786267,-0.11705761460533275
1783952546,panel_4,panel_4_f3_1,-0.013200550188800581,-0.10805318271261698
1783952546,panel_4,panel_4_f3_1,-0.014240460306953745,-0.11393310610588316
1783952546,panel_4,panel_4_f3_1,-0.013291096286493862,-0.10633756569882613
1783952546,panel_4,panel_4_f3_1,-0.014479277706468072,-0.1133593189323848
1783952546,panel_4,panel_4_f3_1,-0.014403630040974178,-0.11191185058182199
1783952546,panel_4,panel_4_f3_1,-0.013603428372034251,-0.10569452554950008
1783952546,panel_4,panel_4_f3_1,-0.01375904586349334,-0.1061586778165587
1783952547,panel_4,panel_4_f3_1,-0.014912571636945472,-0.1131840958921324
1783952547,panel_4,panel_4_f3_1,-0.014264198957080691,-0.10826304824464959
1783952547,panel_4,panel_4_f3_1,-0.014358436580860947,-0.1088823137711168
1783952547,panel_4,panel_4_f3_1,-0.01430958717737003,-0.10850457209839684
1783952547,panel_4,panel_4_f3_1,-0.015024555946738592,-0.11406083403358393
1783952547,panel_4,panel_4_f3_1,-0.014958201290942563,-0.11362760165908424
1783952547,panel_4,panel_4_f3_1,-0.015608945205903025,-0.11881309590445736
1783952547,panel_4,panel_4_f3_1,-0.015070705716046214,-0.11471609259740809
1783952547,panel_4,panel_4_f3_1,-0.015710523859975994,-0.11972592751636378
1783952547,panel_4,panel_4_f3_1,-0.01611283491935341,-0.1227932413140136
1783952547,panel_4,panel_4_f3_1,-0.01617097609927121,-0.12319259772376984
1783952547,panel_4,panel_4_f3_1,-0.016127314855889845,-0.12277488637431457
1783952547,panel_4,panel_4_f3_1,-0.01620683437156214,-0.12323219747419913
1783952547,panel_4,panel_4_f3_1,-0.016297785188193612,-0.12369906450547918
1783952547,panel_4,panel_4_f3_1,-0.016401135638152695,-0.12419345905226992
1783952547,panel_4,panel_4_f3_1,-0.01695521415633311,-0.12779640278916762
1783952547,panel_4,panel_4_f3_1,-0.017062395523990723,-0.12823142106575489
1783952547,panel_4,panel_4_f3_1,-0.01707051764529628,-0.12793548099012128
1783952547,panel_4,panel_4_f3_1,-0.017193409506570435,-0.12841075055711787
1783952547,panel_4,panel_4_f3_1,-0.016774058055192023,-0.1252787810313352
1783952547,panel_4,panel_4_f3_1,-0.01690924725840353,-0.125886633215579
1783952547,panel_4,panel_4_f3_1,-0.017565580763635784,-0.130044931431464
1783952547,panel_4,panel_4_f3_1,-0.017681535827232756,-0.1305882672722047
1783952547,panel_4,panel_4_f3_1,-0.017795933973744328,-0.1311463098300556
1783952547,panel_4,panel_4_f3_1,-0.017809683265159863,-0.13102372272829074
1783952547,panel_4,panel_4_f3_1,-0.017925692087973844,-0.13160917697815863
1783952547,panel_4,panel_4_f3_1,-0.01854006215376811,-0.13552381274173433
1783952547,panel_4,panel_4_f3_1,-0.01816169353838622,-0.1327580206449648
1783952548,panel_4,panel_4_f3_1,-0.018831055511491123,-0.1350023825635356
1783952548,panel_4,panel_4_f3_1,-0.018926467302217732,-0.13496190690189522
1783952548,panel_4,panel_4_f3_1,-0.01911181005185986,-0.13588082794725273
1783952548,panel_4,panel_4_f3_1,-0.018732323983601456,-0.13269274240595125
1783952548,panel_4,panel_4_f3_1,-0.019036486498657076,-0.13456311819010427
1783952548,panel_4,panel_4_f3_1,-0.019003040058675782,-0.1338481464251367
1783952548,panel_4,panel_4_f3_1,-0.0192368504486415,-0.13526241914424544
1783952548,panel_4,panel_4_f3_1,-0.01945449054662102,-0.13665262244170912
1783952548,panel_4,panel_4_f3_1,-0.019832158428876003,-0.13933629559313096
1783952548,panel_4,panel_4_f3_1,-0.019702532582401823,-0.13836602482945598
1783952548,panel_4,panel_4_f3_1,-0.02017722759590155,-0.14173975814915996
1783952548,panel_4,panel_4_f3_1,-0.020565974000190567,-0.14469930826891012
1783952548,panel_4,panel_4_f3_1,-0.02103941936574671,-0.1480926464224395
1783952548,panel_4,panel_4_f3_1,-0.020393379385626197,-0.14371893407372477
1783952548,panel_4,panel_4_f3_1,-0.020129514037765864,-0.141943886934269
1783952548,panel_4,panel_4_f3_1,-0.02061040165448482,-0.14535685412808674
1783952548,panel_4,panel_4_f3_1,-0.02076536156993998,-0.14648564430806058
1783952548,panel_4,panel_4_f3_1,-0.020922157480892257,-0.14757993830873584
1783952549,panel_4,panel_4_f3_1,-0.02074542408192832,-0.14628238278337863
1783952549,panel_4,panel_4_f3_1,-0.020904131164110284,-0.1473187812935871
1783952549,panel_4,panel_4_f3_1,-0.020904131164110277,-0.1473187812935871
1783952549,panel_4,panel_4_f3_1,-0.021483114926226357,-0.15104396029919429
1783952549,panel_4,panel_4_f3_1,-0.021734243728032544,-0.1524895628249131
1783952549,panel_4,panel_4_f3_1,-0.021596936257386047,-0.15085996608545701
1783952549,panel_4,panel_4_f3_1,-0.021854696797242182,-0.15223766668399535
1783952549,panel_4,panel_4_f3_1,-0.02172075527206482,-0.15047780207463127
1783952549,panel_4,panel_4_f3_1,-0.022152806060690013,-0.15319830104060372
1783952550,panel_4,panel_4_f3_1,-0.02251058870744674,-0.15374866294467623
1783952550,panel_4,panel_4_f3_1,-0.02215112165391339,-0.15103721001615247
1783952550,panel_4,panel_4_f3_1,-0.022368364022430354,-0.15216664083157194
1783952550,panel_4,panel_4_f3_1,-0.022491984931990543,-0.15267667930280793
1783952550,panel_4,panel_4_f3_1,-0.022497289745187353,-0.15248465557229923
1783952550,panel_4,panel_4_f3_1,-0.022575975123741588,-0.1528654265366685
1783952550,panel_4,panel_4_f3_1,-0.022305395640158945,-0.15089759033844335
1783952550,panel_4,panel_4_f3_1,-0.02188483351761361,-0.14801104839245421
1783952550,panel_4,panel_4_f2_1,-0.022647990207168293,-0.1557558886224212
1783952550,panel_4,panel_4_f2_1,-0.02240578528004796,-0.15479990582314218
1783952550,panel_4,panel_4_f2_1,-0.02224174104967563,-0.15384697473298836
1783952550,panel_4,panel_4_f2_1,-0.02211253728214986,-0.15303575439462058
1783952550,panel_4,panel_4_f2_1,-0.01769002982573099,-0.12242860351570202
1783952550,panel_4,panel_4_f2_1,-0.018272073911373147,-0.1266099249985694
1783952550,panel_4,panel_4_f2_1,-0.01566177763832777,-0.10852279285592059
1783952550,panel_4,panel_4_f2_1,-0.01631349080603816,-0.11301397525506096
1783952550,panel_4,panel_4_f2_1,-0.01632389681289232,-0.1131405713309258
1783952550,panel_4,panel_4_f2_1,-0.016739635163684683,-0.11598629888547507
1783952550,panel_4,panel_4_f2_1,-0.01708192966354628,-0.11816291481568819
1783952550,panel_4,panel_4_f2_1,-0.0173784395394288,-0.11988716313692453
1783952550,panel_4,panel_4_f2_1,-0.01762707297766577,-0.12123817844408036
1783952550,panel_4,panel_4_f2_1,-0.017839013258274933,-0.12227799559440648
1783952550,panel_4,panel_4_f2_1,-0.01664974570772697,-0.11412612922144791
1783952550,panel_4,panel_4_f2_1,-0.015609136600997508,-0.10699324614510916
1783952550,panel_4,panel_4_f2_1,-0.015905411360882703,-0.10844929602074195
1783952550,panel_4,panel_4_f2_1,-0.015021777396392303,-0.10242433513070227
1783952550,panel_4,panel_4_f2_1,-0.015319126278843432,-0.10381434756361792
1783952550,panel_4,panel_4_f2_1,-0.014553169964904036,-0.0986236301854384
1783952550,panel_4,panel_4_f2_1,-0.01386016187133982,-0.09392726684327599
1783952550,panel_4,panel_4_f2_1,-0.01323015451355417,-0.08965784562312834
1783952551,panel_4,panel_4_f2_1,-0.01265493040427162,-0.08575967842212397
1783952551,panel_4,panel_4_f2_1,-0.012992906516548983,-0.08721407479267562
1783952551,panel_4,panel_4_f2_1,-0.012473190255889244,-0.0837255118009697
1783952551,panel_4,panel_4_f2_1,-0.012759399767302403,-0.08499412357797428
1783952551,panel_4,panel_4_f2_1,-0.01228682940555252,-0.08184619307508738
1783952551,panel_4,panel_4_f2_1,-0.01184801406964191,-0.0789231147509781
1783952551,panel_4,panel_4_f2_1,-0.011950982595127259,-0.07925183408979067
1783952551,panel_4,panel_4_f2_1,-0.011552616508624868,-0.07661010628679857
1783952551,panel_4,panel_4_f2_1,-0.011179951459961339,-0.07413881253561241
1783952551,panel_4,panel_4_f2_1,-0.011271562657233515,-0.07442943353675653
1783952551,panel_4,panel_4_f2_1,-0.010930000152470545,-0.07217399615685567
1783952551,panel_4,panel_4_f2_1,-0.011114908042274383,-0.0730050215711044
1783952551,panel_4,panel_4_f2_1,-0.011176723112179574,-0.0731611973887318
1783952551,panel_4,panel_4_f2_1,-0.010866258581287239,-0.07112894190571224
1783952551,panel_4,panel_4_f2_1,-0.010997892645647128,-0.07174596833214505
1783952551,panel_4,panel_4_f2_1,-0.011518677617151243,-0.0746899667369743
1783952551,panel_4,panel_4_f2_1,-0.011534451053577274,-0.07461730192633263
1783952551,panel_4,panel_4_f2_1,-0.011246089777239229,-0.07275186937817502
1783952551,panel_4,panel_4_f2_1,-0.010971794904624991,-0.07097743353968361
1783952551,panel_4,panel_4_f2_1,-0.010710561692611432,-0.06928749464588228
1783952552,panel_4,panel_4_f2_1,-0.010461478862551991,-0.06767615756109496
1783952552,panel_4,panel_4_f2_1,-0.010223717979313436,-0.0661380630710707
1783952552,panel_4,panel_4_f2_1,-0.009996524246441037,-0.06466832833615863
1783952552,panel_4,panel_4_f2_1,-0.010077443242569088,-0.06489552164508901
1783952552,panel_4,panel_4_f2_1,-0.01014281444311237,-0.06504555052971245
1783952552,panel_4,panel_4_f2_1,-0.010138286785982015,-0.06483473874486503
1783952552,panel_4,panel_4_f2_1,-0.0101719710087623,-0.06486186786593064
1783952552,panel_4,panel_4_f2_1,-0.009968531588588164,-0.06356463050861258
1783952552,panel_4,panel_4_f2_1,-0.009718076256547997,-0.06163207779927949
1783952552,panel_4,panel_4_f2_1,-0.009274804649490554,-0.05855519933880277
1783952552,panel_4,panel_4_f2_1,-0.009003907422019296,-0.05653760165872277
1783952552,panel_4,panel_4_f2_1,-0.008720008667067371,-0.05444790457900754
1783952552,panel_4,panel_4_f2_1,-0.008974928742242545,-0.05597852572934611
1783952552,panel_4,panel_4_f2_1,-0.008685426613575449,-0.053808173182094896
1783952552,panel_4,panel_4_f2_1,-0.008807172533004184,-0.054501803994934386
1783952552,panel_4,panel_4_f2_1,-0.00850684381543227,-0.0522472531610425
1783952552,panel_4,panel_4_f2_1,-0.008178700918078867,-0.049964186362286146
1783952552,panel_4,panel_4_f2_1,-0.00795082892466372,-0.048029659796662134
1783952552,panel_4,panel_4_f2_1,-0.007633346249373449,-0.0456809323899353
1783952552,panel_4,panel_4_f2_1,-0.007282978458675026,-0.043226129724721785
1783952553,panel_4,panel_4_f2_1,-0.007019162278295009,-0.04122964752983678
1783952553,panel_4,panel_4_f2_1,-0.006669131749576373,-0.038798937110431614
1783952553,panel_4,panel_4_f2_1,-0.006669131749576373,-0.03879893711043161
1783952553,panel_4,panel_4_f2_1,-0.006737708871745713,-0.039065199961003064
1783952553,panel_4,panel_4_f2_1,-0.006397702776638886,-0.0366925018639606
1783952553,panel_4,panel_4_f2_1,-0.00649183804334018,-0.037019922791826115
1783952553,panel_4,panel_4_f2_1,-0.0061806418521083775,-0.034772192992640824
1783952553,panel_4,panel_4_f2_1,-0.006286805457963351,-0.03510580214800952
1783952553,panel_4,panel_4_f2_1,-0.006286805457963349,-0.03510580214800952
1783952553,panel_4,panel_4_f2_1,-0.006404768372493762,-0.03545207246062983
1783952553,panel_4,panel_4_f2_1,-0.006507026396794929,-0.035735897297206096
1783952553,panel_4,panel_4_f2_1,-0.006228140234427016,-0.033688489884891856
1783952553,panel_4,panel_4_f2_1,-0.006370978949218379,-0.03406334206779673
1783952553,panel_4,panel_4_f2_1,-0.006091325767203053,-0.032040311316407506
1783952553,panel_4,panel_4_f2_1,-0.006240538414937507,-0.03244064192965231
1783952553,panel_4,panel_4_f2_1,-0.006399022468549742,-0.03285712557546479
1783952553,panel_4,panel_4_f2_1,-0.006425306154936061,-0.03194919336628994
1783952553,panel_4,panel_4_f2_1,-0.006591398828037366,-0.032393299722318275
1783952553,panel_4,panel_4_f2_1,-0.006761287973175209,-0.03284816499848661
1783952554,panel_4,panel_4_f2_1,-0.00665434990054534,-0.031650501649540586
1783952554,panel_4,panel_4_f2_1,-0.006830578522239421,-0.03213534647137338
1783952554,panel_4,panel_4_f2_1,-0.00666522293268731,-0.030620658479619235
1783952554,panel_4,panel_4_f2_1,-0.006581706015359245,-0.02955817700216345
1783952554,panel_4,panel_4_f2_1,-0.006765460596779378,-0.03007348919000934
1783952554,panel_4,panel_4_f2_1,-0.0066351986239319505,-0.028720262219704463
1783952554,panel_4,panel_4_f2_1,-0.006019444192676991,-0.025047904065391882
1783952554,panel_4,panel_4_f2_1,-0.005776767359922774,-0.023610783282953456
1783952554,panel_4,panel_4_f2_1,-0.005776767359922774,-0.023610783282953456
1783952554,panel_4,panel_4_f2_1,-0.005966405482481323,-0.024172732678347294
1783952554,panel_4,panel_4_f2_1,-0.005966405482481323,-0.024172732678347294
1783952554,panel_4,panel_4_f2_1,-0.0061590023675803015,-0.02474981589795341
1783952554,panel_4,panel_4_f2_1,-0.0061590023675803015,-0.02474981589795341
1783952554,panel_4,panel_4_f2_1,-0.0061590023675803015,-0.02474981589795341
1783952554,panel_4,panel_4_f2_1,-0.0060540437928534386,-0.023718684556660596
1783952554,panel_4,panel_4_f2_1,-0.0057910459994924834,-0.022279746972213334
1783952554,panel_4,panel_4_f2_1,-0.005821013619014541,-0.021768491557225045
1783952554,panel_4,panel_4_f2_1,-0.005824377225688047,-0.021029469681560845
1783952554,panel_4,panel_4_f2_1,-0.006072835943742599,-0.021611395071212083
1783952554,panel_4,panel_4_f2_1,-0.0061308122333983165,-0.02100776038001934
1783952554,panel_4,panel_4_f2_1,-0.006130812233398315,-0.02100776038001934
1783952555,panel_4,panel_4_f2_1,-0.006240742000191678,-0.020563106090045122
1783952555,panel_4,panel_4_f2_1,-0.006378946064916498,-0.020218802627281124
1783952555,panel_4,panel_4_f2_1,-0.006420025426786801,-0.019265937010731485
1783952555,panel_4,panel_4_f2_1,-0.006587404085462659,-0.01906537855997307
1783952555,panel_4,panel_4_f2_1,-0.006772358490083948,-0.018952322937847755
1783952555,panel_4,panel_4_f2_1,-0.006655177548056755,-0.018317828730759343
1783952555,panel_4,panel_4_f2_1,-0.0069683118818633025,-0.01890388813203704
1783952555,panel_4,panel_4_f2_1,-0.007101886103502766,-0.018594229920020897
1783952555,panel_4,panel_4_f2_1,-0.0070092712855509,-0.01814437584439191
1783952555,panel_4,panel_4_f2_1,-0.0069468381127677035,-0.01782210061619549
1783952556,panel_4,panel_4_f2_1,-0.006798440808418643,-0.017069575568482053
1783952556,panel_4,panel_4_f2_1,-0.0067365865990145065,-0.01678437361691484
1783952556,panel_4,panel_4_f2_1,-0.0069887939834125225,-0.017270037115236222
1783952556,panel_4,panel_4_f2_1,-0.0069202168612431825,-0.017003774264664765
1783952556,panel_4,panel_4_f2_1,-0.0071643036286697095,-0.017359908319466835
1783952556,panel_4,panel_4_f2_1,-0.007388459630579693,-0.017656412896155653
1783952556,panel_4,panel_4_f2_1,-0.007541902468679474,-0.01783225210392807
1783952556,panel_4,panel_4_f2_1,-0.007754619285797747,-0.018135115818580693
1783952556,panel_4,panel_4_f2_1,-0.007754619285797747,-0.01813511581858069
